AtleetID,MaxID,Exp,Vorm,Zorg,Kra,Uit,Sne,Len,Spr,Wrp,SP1,SP2,date
5660079,790,1,14,9,2,3,4,2,3,10,0,0,20250214
5658766,1050,1,14,13,2,8,10,2,4,1,0,0,20250214
5660351,320,1,15,6,8,1,2,1,2,5,0,0,20250214
5658733,580,1,14,7,1,9,3,1,2,5,0,0,20250214
5661092,340,1,15,8,2,7,1,2,2,8,0,0,20250214
5593527,1650,1,11,20,2,5,8,2,0,9,0,0,20250214
5660551,960,1,15,20,7,3,1,4,2,5,0,0,20250214
5658437,140,1,14,9,1,7,1,1,1,2,0,0,20250214
5536354,550,2,20,13,2,0,1,2,1,8,6,5,20250214
5659726,280,1,14,14,2,6,1,2,2,6,0,0,20250214
5658317,360,1,14,12,7,0,2,2,1,7,0,0,20250214
5591062,1960,1,16,8,2,2,12,3,0,1,5,8,20250214
5659307,380,1,14,9,0,9,3,2,1,1,0,0,20250214
5659622,620,1,15,18,5,1,1,2,3,3,0,0,20250214
5150235,9970,7,19,13,1,14,9,1,3,1,12,12,20250214
5659857,300,1,14,13,2,5,3,4,3,3,4,7,20250214
5659790,240,1,15,8,2,1,1,3,8,1,0,0,20250214
5631666,2270,1,15,9,1,3,0,10,11,3,8,8,20250214
5658411,830,1,15,8,10,3,1,2,7,3,0,0,20250214
5659287,100,1,15,11,1,1,0,2,2,4,0,0,20250214
5660575,930,1,15,17,2,8,1,6,0,8,0,0,20250214
5050931,6890,12,17,18,0,11,6,1,0,5,12,11,20250214
5660255,800,1,14,13,3,3,2,2,3,10,0,0,20250214
5660947,410,1,15,12,8,2,5,4,4,3,0,0,20250214
5643056,770,1,13,11,2,1,2,9,1,7,6,6,20250214
5659881,680,1,15,15,1,9,2,1,3,3,0,0,20250214
5659288,320,1,15,11,3,1,3,3,8,1,0,0,20250214
5661048,530,1,15,16,1,3,1,8,0,3,0,0,20250214
5660206,800,1,14,18,2,1,3,8,2,1,0,0,20250214
5540317,1190,2,20,6,3,10,5,7,2,1,6,5,20250214
5659765,960,1,15,13,2,2,10,1,1,1,6,7,20250214
5634539,1470,1,17,12,1,0,5,10,4,1,7,8,20250214
5656388,1470,1,15,17,3,2,2,3,10,2,7,7,20250214
5659233,200,1,15,6,3,1,7,3,3,3,0,0,20250214
5659580,670,1,14,8,10,2,2,2,2,2,0,0,20250214
5660938,430,1,15,7,3,4,1,9,3,1,0,0,20250214
5659528,310,1,14,12,1,1,5,3,1,8,0,0,20250214
5658421,360,1,14,16,3,2,2,3,3,3,0,0,20250214
5659076,830,1,15,8,1,1,2,3,10,3,0,0,20250214
5660853,950,1,15,19,1,0,3,3,8,3,0,0,20250214
5659446,300,1,14,8,2,6,3,2,2,8,0,0,20250214
5660400,530,1,14,15,1,5,8,1,1,2,0,0,20250214
5660687,740,1,15,12,3,3,9,1,3,8,0,0,20250214
5660283,720,1,15,16,0,4,1,9,2,3,0,0,20250214
5041345,5990,11,16,11,11,0,2,5,1,10,12,11,20250214
5534207,1640,2,14,7,1,10,4,2,3,0,9,6,20250214
5658931,920,1,15,9,3,1,3,10,3,3,0,0,20250214
5659082,260,1,15,11,0,3,1,8,3,3,0,0,20250214
5660942,1110,1,15,12,10,9,1,0,0,1,0,0,20250214
5653780,660,1,14,8,3,2,2,4,9,3,7,4,20250214
5660237,1230,1,15,19,6,4,9,2,1,1,0,0,20250214
5659530,1070,1,14,19,9,3,2,0,3,2,0,0,20250214
5660837,340,1,15,16,1,4,3,2,1,1,0,0,20250214
5657444,770,1,16,12,9,3,3,3,3,7,4,2,20250214
5659743,240,1,15,12,3,7,1,1,5,1,0,0,20250214
5660953,1530,1,15,20,0,3,3,3,2,10,0,0,20250214
5583475,270,1,15,15,3,3,3,5,4,3,0,0,20250214
5658996,90,1,15,10,3,3,3,3,2,5,0,0,20250214
5660288,1600,1,14,19,0,1,10,2,1,2,0,0,20250214
5660856,1060,1,15,10,2,1,10,2,1,7,0,0,20250214
5659910,230,1,14,15,2,2,3,2,1,2,0,0,20250214
5659475,740,1,14,19,3,3,2,2,1,6,0,0,20250214
5660563,300,1,15,7,4,3,7,3,7,2,0,0,20250214
5660613,470,1,15,11,2,3,2,7,2,8,0,0,20250214
5660661,220,1,15,9,4,7,0,1,6,2,0,0,20250214
5658663,710,1,15,13,5,2,2,9,1,2,0,0,20250214
5660683,150,1,15,13,2,3,0,3,5,1,0,0,20250214
5661131,880,1,15,15,8,0,3,3,3,3,4,8,20250214
5660955,620,1,15,14,2,9,3,3,2,2,0,0,20250214
5660691,170,1,15,8,6,2,6,3,3,4,0,0,20250214
5649504,710,1,14,14,4,1,3,1,2,6,8,7,20250214
5657223,310,1,15,6,2,1,2,5,5,5,6,7,20250214
5660564,910,1,15,17,8,2,2,1,4,8,0,0,20250214
5661068,580,1,15,12,3,6,1,3,9,1,0,0,20250214
5659594,570,1,15,17,2,3,3,6,7,3,0,0,20250214
5627062,450,1,16,12,3,2,6,6,3,2,6,7,20250214
5575197,930,2,17,6,1,10,2,2,2,1,0,0,20250214
5659347,610,1,15,17,3,2,1,7,2,2,4,4,20250214
5658357,520,1,14,18,3,3,3,3,2,2,0,0,20250214
5658657,270,1,14,9,2,2,2,3,6,7,0,0,20250214
5660555,690,1,15,8,2,3,1,10,1,1,0,0,20250214
5545999,1620,2,19,11,2,1,1,8,11,3,6,7,20250214
5553371,1210,2,15,11,10,0,5,6,1,2,7,8,20250214
5659033,410,1,14,10,1,0,1,9,2,3,0,0,20250214
5390795,1520,2,11,12,3,11,2,3,2,1,6,8,20250214
5659232,1040,1,14,16,3,8,0,3,3,9,0,0,20250214
5658651,950,1,14,20,7,2,2,2,2,2,0,0,20250214
5658303,520,1,14,7,0,9,0,3,2,7,0,0,20250214
5656065,880,1,15,18,8,2,3,2,2,2,6,6,20250214
5658790,1380,1,15,20,2,2,2,0,9,5,0,0,20250214
5660672,320,1,15,9,3,2,2,0,8,3,0,0,20250214
5658271,210,1,14,12,3,6,2,2,3,6,0,0,20250214
5660590,320,1,15,7,0,8,2,7,0,1,0,0,20250214
5660937,960,1,15,13,2,6,1,1,8,10,0,0,20250214
5658362,790,1,15,8,1,1,10,1,7,1,0,0,20250214
5551429,1730,2,16,10,2,10,3,5,2,1,9,8,20250214
5660737,600,1,15,17,2,2,4,7,2,1,0,0,20250214
5536314,630,2,15,13,3,3,4,3,1,3,4,9,20250214
5661012,60,1,15,6,2,2,1,3,2,4,0,0,20250214
5659014,310,1,14,8,2,3,0,2,2,2,6,8,20250214
5659018,760,1,14,19,3,7,2,2,3,1,0,0,20250214
5660319,580,1,14,14,3,9,0,2,1,3,0,0,20250214
5035260,6600,10,18,8,0,13,11,0,0,0,9,11,20250214
5542532,2100,2,15,13,4,11,9,3,3,1,4,7,20250214
5660231,1040,1,14,15,1,10,2,3,3,7,5,4,20250214
5660547,990,1,15,10,10,2,2,1,2,1,0,0,20250214
5643107,1420,1,15,20,4,2,9,2,3,3,7,5,20250214
5585939,1210,2,18,17,7,2,9,2,2,6,5,5,20250214
5660633,1030,1,15,8,10,2,2,7,2,0,0,0,20250214
5659981,90,1,15,6,3,3,1,3,6,3,0,0,20250214
5659626,670,1,14,12,10,2,3,0,3,3,0,0,20250214
5659906,60,1,14,8,2,4,1,2,0,3,0,0,20250214
5659596,400,1,14,8,1,2,3,1,9,4,0,0,20250214
5637595,300,1,16,12,2,3,2,6,5,1,7,4,20250214
5660041,420,1,15,7,2,2,9,2,3,3,0,0,20250214
5658492,510,1,14,17,2,3,2,7,3,2,0,0,20250214
5659190,670,1,14,12,3,3,9,3,7,3,0,0,20250214
5661096,940,1,15,10,10,1,2,8,2,5,0,0,20250214
5658925,950,1,15,20,1,2,1,3,3,1,0,0,20250214
5659980,1320,1,14,19,9,1,3,1,0,2,0,0,20250214
5603239,1470,1,18,17,2,4,3,3,9,8,6,7,20250214
5490049,3430,3,16,10,2,13,2,6,2,0,9,8,20250214
5660472,60,1,15,7,1,2,1,2,1,1,0,0,20250214
5658262,650,1,15,18,2,6,0,2,2,0,0,0,20250214
5660006,890,1,14,19,3,2,1,8,2,1,0,0,20250214
5660896,80,1,15,10,1,2,2,3,2,0,0,0,20250214
5660466,1580,1,15,20,1,9,3,4,9,3,0,0,20250214
5658427,110,1,14,6,1,2,2,3,3,6,0,0,20250214
5660615,440,1,15,16,1,5,2,6,7,1,0,0,20250214
5621953,600,1,15,11,3,3,2,3,8,2,8,3,20250214
5629912,1370,1,18,17,1,5,10,2,3,3,7,6,20250214
5660276,800,1,15,10,0,2,1,10,0,3,0,0,20250214
5655190,2470,1,15,20,10,2,0,3,3,10,4,2,20250214
5660721,1340,1,14,18,2,7,3,1,1,9,8,6,20250214
5660274,1020,1,14,20,5,6,3,0,4,1,0,0,20250214
5658680,490,1,14,16,7,3,3,6,6,2,0,0,20250214
5658717,720,1,15,9,1,3,2,10,2,1,0,0,20250214
5660337,590,1,15,17,2,1,2,1,2,2,5,6,20250214
5649359,910,1,14,7,3,2,3,1,2,10,7,6,20250214
5658892,640,1,14,18,3,5,2,1,2,4,0,0,20250214
5639084,110,1,13,11,6,3,1,2,3,1,0,0,20250214
5659794,450,1,15,8,3,0,2,3,9,2,0,0,20250214
5660572,1020,1,15,17,10,3,6,2,0,3,0,0,20250214
5660797,1020,1,15,16,1,2,10,2,1,3,0,0,20250214
5618186,320,1,14,6,2,1,8,3,3,7,0,0,20250214
5658979,690,1,15,9,2,2,2,10,3,2,0,0,20250214
5659786,190,1,14,7,1,1,1,3,0,7,0,0,20250214
5659493,290,1,14,6,1,8,3,3,3,2,0,0,20250214
5661003,230,1,15,11,3,2,2,1,4,7,0,0,20250214
5660602,220,1,15,14,3,3,1,2,1,4,0,0,20250214
5661016,870,1,15,18,1,0,3,8,4,3,0,0,20250214
5660384,620,1,15,18,2,6,1,2,3,1,0,0,20250214
5638234,750,1,16,15,3,1,3,1,4,8,7,7,20250214
5661088,590,1,15,18,3,6,3,3,1,2,0,0,20250214
5658610,750,1,14,16,2,0,2,2,9,0,0,0,20250214
5660534,270,1,14,13,3,2,2,7,3,3,0,0,20250214
5658479,720,1,14,11,1,10,5,2,3,3,0,0,20250214
5624326,510,1,15,10,6,4,6,1,3,2,7,7,20250214
5659303,440,1,15,7,8,8,1,1,1,5,0,0,20250214
5660528,340,1,15,9,1,0,3,1,1,8,0,0,20250214
5658706,330,1,14,9,5,1,8,0,1,2,0,0,20250214
5660903,1020,1,15,14,1,4,1,1,10,3,0,0,20250214
5292462,2340,4,14,15,9,2,3,3,2,5,10,10,20250214
5656274,70,1,14,7,1,3,5,3,2,1,0,0,20250214
5660272,270,1,15,12,8,1,3,2,4,2,0,0,20250214
5633045,1100,1,15,16,7,3,3,4,9,1,7,5,20250214
5640188,360,1,13,16,1,2,2,3,3,5,0,0,20250214
5636950,1140,1,16,7,2,1,2,2,6,10,8,7,20250214
5529132,1240,3,14,6,2,2,3,9,10,2,5,6,20250214
5659358,1480,1,15,19,3,2,1,2,10,1,4,7,20250214
5659388,860,1,15,7,10,2,3,4,3,3,0,0,20250214
4960912,17450,18,13,20,0,0,1,12,10,0,10,11,20250214
5660639,1380,1,15,17,10,8,3,7,2,2,0,0,20250214
5648148,1210,1,15,19,2,2,2,2,9,3,5,6,20250214
5661100,200,1,15,9,2,3,2,1,2,7,0,0,20250214
5653872,840,1,14,7,9,3,1,6,0,3,6,8,20250214
5658816,90,1,15,10,4,0,4,3,3,1,0,0,20250214
5660140,1550,1,15,17,2,1,9,7,9,1,0,0,20250214
5658296,810,1,14,19,6,2,3,2,1,1,0,0,20250214
5661057,610,1,15,13,8,5,0,0,2,8,0,0,20250214
5050136,23880,15,15,18,17,0,0,0,0,15,11,9,20250214
5042878,16500,14,16,19,2,17,5,0,0,0,10,11,20250214
5660612,980,1,15,8,2,1,10,2,3,2,0,0,20250214
5658390,1110,1,15,17,1,10,3,3,2,2,0,0,20250214
5658711,420,1,15,16,2,1,5,6,3,2,0,0,20250214
5660839,550,1,15,18,3,0,2,4,3,3,0,0,20250214
5660224,330,1,14,6,2,1,7,1,1,7,0,0,20250214
5645628,690,1,14,7,3,2,2,2,2,7,8,7,20250214
5660685,630,1,15,6,3,1,8,1,4,8,0,0,20250214
5661051,380,1,15,16,2,3,3,2,1,5,0,0,20250214
5660133,350,1,15,10,2,3,3,3,1,8,0,0,20250214
5658344,500,1,15,16,2,1,8,3,2,1,0,0,20250214
5658893,850,1,15,11,10,3,2,2,1,3,0,0,20250214
5660144,210,1,14,8,2,2,1,1,1,8,0,0,20250214
5652498,530,1,15,8,6,7,2,2,3,7,3,7,20250214
5660728,320,1,15,9,1,1,0,7,2,7,0,0,20250214
5660373,2180,1,14,19,1,2,10,9,0,3,0,0,20250214
5656115,540,1,14,13,3,3,1,9,3,5,0,0,20250214
5660668,390,1,15,10,9,2,1,2,0,0,0,0,20250214
5660463,1070,1,15,13,1,3,10,1,1,1,0,0,20250214
5658376,240,1,14,14,2,2,7,2,3,1,0,0,20250214
5604174,1820,2,15,18,1,11,2,3,1,2,5,7,20250214
5617282,870,1,16,18,2,3,5,1,8,1,5,4,20250214
5660762,190,1,15,13,6,2,1,1,1,2,0,0,20250214
5660415,950,1,14,20,1,0,3,3,2,2,0,0,20250214
5660999,1180,1,15,20,2,2,0,7,7,2,0,0,20250214
5276877,3090,6,12,17,2,11,3,9,3,2,9,8,20250214
5660051,580,1,15,13,1,7,2,8,3,7,0,0,20250214
5659373,310,1,14,16,0,5,2,2,3,3,0,0,20250214
5660950,460,1,15,9,2,2,9,2,3,2,0,0,20250214
5660792,1550,1,15,15,10,2,10,2,2,1,0,0,20250214
5660562,610,1,15,7,2,3,1,9,3,3,0,0,20250214
5660732,160,1,15,12,2,6,3,3,2,2,0,0,20250214
5658276,290,1,14,14,3,1,3,7,2,1,0,0,20250214
5659210,940,1,14,7,10,3,2,6,3,2,0,0,20250214
5658802,260,1,14,6,8,1,5,2,1,1,0,0,20250214
5658500,450,1,14,8,3,3,0,3,7,8,0,0,20250214
5659300,670,1,15,9,10,2,2,2,0,3,0,0,20250214
5658473,1100,1,15,17,3,3,10,1,2,2,0,0,20250214
5658725,270,1,15,12,2,7,3,1,3,2,0,0,20250214
5659879,650,1,15,9,2,3,3,10,4,3,0,0,20250214
5645409,700,1,14,15,3,3,7,6,5,2,7,7,20250214
5660459,270,1,14,13,3,2,2,7,0,6,0,0,20250214
5658399,280,1,15,15,1,2,3,6,2,3,0,0,20250214
4887067,17000,14,15,19,16,0,0,0,0,14,7,10,20250214
5658723,1090,1,15,13,3,0,1,3,8,10,0,0,20250214
4893312,4130,12,15,6,0,12,0,4,0,0,9,6,20250214
5545877,2390,2,16,16,10,1,2,3,2,11,7,6,20250214
5660959,850,1,15,11,2,3,8,9,1,6,0,0,20250214
5658810,820,1,14,15,3,1,1,2,10,1,0,0,20250214
5594095,910,1,15,10,8,3,2,3,9,3,4,5,20250214
5625088,990,1,16,10,2,10,3,3,2,1,8,7,20250214
5659163,1010,1,14,19,1,1,2,2,2,8,0,0,20250214
5634153,1280,1,16,14,6,10,3,2,3,8,6,5,20250214
5660139,240,1,15,6,7,7,3,2,2,3,0,0,20250214
5660368,670,1,14,14,4,2,2,9,1,5,0,0,20250214
5660657,520,1,15,15,2,4,2,8,2,7,0,0,20250214
5659266,330,1,15,6,1,3,8,1,7,1,0,0,20250214
5651953,1360,1,15,20,2,3,8,3,1,3,6,7,20250214
5660366,130,1,15,9,3,3,6,2,3,3,0,0,20250214
5658752,670,1,14,12,3,3,3,2,9,4,0,0,20250214
5656552,620,1,15,9,1,9,2,7,4,0,7,5,20250214
5658392,420,1,15,11,2,1,3,3,9,2,0,0,20250214
5660010,800,1,14,19,3,2,3,2,7,1,4,3,20250214
5659312,600,1,15,7,3,3,3,9,3,2,0,0,20250214
5660803,1030,1,15,19,8,3,1,5,1,2,0,0,20250214
5659412,380,1,14,10,5,1,4,2,3,4,8,6,20250214
5658674,200,1,15,14,5,3,3,2,3,0,0,0,20250214
5660916,730,1,15,10,2,1,1,10,1,0,0,0,20250214
5658671,290,1,15,15,3,1,2,3,1,6,0,0,20250214
5580653,1150,1,19,9,2,4,10,3,3,2,6,8,20250214
5009869,24360,12,15,18,1,13,18,2,1,0,13,10,20250214
5658517,610,1,14,14,2,2,1,1,9,3,0,0,20250214
5656340,1320,1,15,11,3,10,1,1,5,2,6,9,20250214
5659649,220,1,15,11,2,7,1,1,2,2,4,6,20250214
5644736,1280,1,14,20,2,3,3,8,5,1,5,6,20250214
5630466,660,1,15,16,2,3,8,4,3,3,4,6,20250214
5659306,690,1,15,15,3,9,1,4,1,0,0,0,20250214
5660160,770,1,14,6,2,2,9,3,8,3,0,0,20250214
5659410,500,1,15,9,9,2,7,3,0,3,0,0,20250214
5659244,960,1,15,7,0,2,1,1,1,10,0,0,20250214
5657666,850,1,15,13,0,9,5,1,2,3,5,8,20250214
5551297,1170,2,18,17,5,1,8,2,3,3,8,7,20250214
5659759,480,1,14,8,2,1,2,8,3,0,7,6,20250214
5657217,880,1,14,16,9,1,2,3,3,1,6,5,20250214
5581686,1170,1,16,20,3,0,7,4,1,3,7,4,20250214
5645150,470,1,15,9,7,2,2,1,2,1,7,7,20250214
5635336,1280,1,17,15,9,1,1,2,3,7,8,8,20250214
5659952,330,1,15,8,2,1,8,2,1,2,0,0,20250214
5656553,1600,1,14,20,2,0,2,2,8,9,5,5,20250214
5659620,180,1,14,11,1,2,1,2,7,3,0,0,20250214
5659186,90,1,14,6,2,1,1,2,6,2,0,0,20250214
5660258,710,1,15,6,2,4,2,10,3,2,0,0,20250214
5660560,340,1,15,7,3,3,8,2,3,1,0,0,20250214
5638690,1010,1,17,15,8,2,9,1,1,2,5,4,20250214
5660050,530,1,14,16,5,2,6,2,8,2,0,0,20250214
5648147,820,1,15,7,2,3,0,8,8,2,7,7,20250214
5658611,940,1,15,16,3,1,10,2,3,1,0,0,20250214
5660598,570,1,15,9,0,2,0,7,1,9,0,0,20250214
5660677,60,1,15,7,2,1,2,2,3,4,0,0,20250214
5660392,830,1,14,6,0,0,10,2,0,1,0,0,20250214
5184539,370,8,16,7,0,0,0,0,0,6,0,6,20250214
5660502,1040,1,15,13,9,3,2,9,3,5,0,0,20250214
5576031,610,1,12,17,2,3,2,2,5,8,0,0,20250214
5640904,970,1,16,8,1,1,4,6,10,3,5,7,20250214
5659087,330,1,14,8,3,2,1,3,8,3,0,0,20250214
5643010,540,1,17,6,1,2,3,1,2,9,3,4,20250214
5659409,70,1,14,10,3,3,2,3,1,3,0,0,20250214
5651005,1790,1,14,12,9,3,2,1,10,2,8,8,20250214
5658921,310,1,15,16,1,3,2,2,3,2,0,0,20250214
5659992,60,1,15,7,1,3,3,2,4,3,0,0,20250214
5627944,680,1,16,11,1,1,2,3,7,2,6,8,20250214
5641502,320,1,15,8,4,8,1,3,1,2,0,0,20250214
5639617,630,1,16,13,5,2,2,9,1,1,6,6,20250214
5498500,3060,3,19,14,4,2,13,4,6,2,8,4,20250214
5659962,360,1,15,15,1,2,2,3,7,3,0,0,20250214
5658804,170,1,15,13,0,2,5,1,4,2,0,0,20250214
5660722,630,1,15,9,3,1,3,7,2,9,6,5,20250214
5659359,160,1,14,13,3,4,3,2,1,3,0,0,20250214
5660681,560,1,15,14,8,7,6,1,3,2,0,0,20250214
5658593,640,1,15,7,9,2,6,2,3,2,0,0,20250214
5658197,900,1,15,19,1,4,4,0,3,1,6,7,20250214
5658501,150,1,15,13,3,1,3,5,3,2,0,0,20250214
5660369,590,1,14,18,2,6,2,5,2,3,0,0,20250214
5658792,580,1,14,16,1,8,1,3,2,3,0,0,20250214
5660405,180,1,14,11,2,2,1,1,7,4,0,0,20250214
5659733,320,1,14,15,2,3,6,3,2,0,0,0,20250214
5658373,790,1,15,19,6,2,3,2,4,2,0,0,20250214
5658341,1080,1,15,19,2,3,9,1,5,2,0,0,20250214
5659536,310,1,14,12,2,5,8,1,1,1,0,0,20250214
5107116,40360,11,13,18,0,20,16,2,0,1,10,8,20250214
5659392,430,1,15,16,6,1,0,6,3,2,0,0,20250214
5660484,60,1,15,9,2,2,4,2,0,2,0,0,20250214
5658953,170,1,14,13,1,0,1,1,3,5,0,0,20250214
5660813,1190,1,15,18,9,0,2,7,1,1,0,0,20250214
5605405,550,1,14,10,3,2,2,2,8,3,7,7,20250214
5660482,190,1,14,12,6,1,5,3,3,3,0,0,20250214
5658277,120,1,14,6,2,2,5,2,6,1,0,0,20250214
5658793,250,1,14,14,3,6,3,1,4,4,0,0,20250214
5658369,100,1,15,11,2,3,3,1,2,0,0,0,20250214
5660012,580,1,14,16,2,0,8,1,2,3,0,0,20250214
5659543,660,1,14,17,1,3,3,0,3,8,0,0,20250214
5619832,1230,2,17,19,1,2,2,8,8,1,7,6,20250214
5639553,570,1,16,15,0,8,3,1,2,3,4,4,20250214
4965057,36640,14,16,20,0,16,0,7,0,0,15,18,20250214
5661046,130,1,15,7,3,3,1,1,4,7,0,0,20250214
5658325,1160,1,14,12,2,10,9,1,2,2,0,0,20250214
5659148,480,1,15,14,2,0,3,2,8,5,0,0,20250214
5660626,530,1,15,15,8,3,4,5,1,3,0,0,20250214
5593737,1480,2,18,15,2,6,3,5,10,2,7,8,20250214
5657038,910,1,15,18,3,3,0,3,2,8,6,5,20250214
5658633,790,1,14,15,3,3,8,8,2,3,0,0,20250214
5658786,780,1,15,8,3,2,2,1,6,10,0,0,20250214
5660693,2130,1,15,19,0,10,2,1,1,10,0,0,20250214
5607309,1200,1,19,11,10,1,1,2,0,2,8,6,20250214
5658709,580,1,15,6,1,4,9,1,2,0,0,0,20250214
5658307,240,1,14,7,6,7,3,3,1,1,0,0,20250214
5659202,470,1,14,12,3,8,7,1,3,1,0,0,20250214
5659677,370,1,15,10,8,2,2,2,1,1,7,5,20250214
5651445,180,1,15,6,5,1,6,1,3,2,5,5,20250214
5658358,420,1,15,8,1,2,9,2,2,3,0,0,20250214
5659125,460,1,15,13,5,8,4,3,3,7,0,0,20250214
5660890,240,1,15,15,3,2,3,3,3,3,0,0,20250214
5658354,370,1,15,13,1,0,8,1,1,3,0,0,20250214
5658272,350,1,14,9,2,2,3,8,4,3,0,0,20250214
5660569,960,1,15,20,1,3,4,4,5,2,0,0,20250214
5615885,2330,1,14,14,2,2,12,2,1,1,8,8,20250214
5660767,1400,1,15,20,9,2,3,7,1,3,0,0,20250214
5658963,130,1,14,11,6,2,1,1,1,2,0,0,20250214
5593691,1240,2,15,12,5,11,3,3,0,1,7,4,20250214
5617337,890,1,14,20,1,1,1,2,4,3,0,0,20250214
5170609,3070,8,17,20,3,7,5,1,6,0,11,7,20250214
5658673,1700,1,15,20,10,2,3,3,1,4,0,0,20250214
5601097,340,1,16,10,2,7,2,2,3,1,4,7,20250214
5660976,210,1,15,10,1,6,3,0,2,7,0,0,20250214
5660091,200,1,15,14,1,1,4,2,2,1,0,0,20250214
5570800,1820,1,16,12,2,3,7,11,4,1,5,8,20250214
5659719,1300,1,14,18,2,1,10,3,2,7,0,0,20250214
5660601,810,1,15,15,10,6,1,1,2,2,0,0,20250214
5659495,340,1,14,16,3,0,2,2,3,1,0,0,20250214
5659541,210,1,14,13,2,1,2,6,1,2,0,0,20250214
5660496,1160,1,14,18,9,3,2,1,6,3,0,0,20250214
5604143,800,1,15,14,1,10,4,1,2,4,4,4,20250214
5659665,380,1,14,8,8,3,1,1,3,6,0,0,20250214
5658348,740,1,14,9,7,9,2,1,2,1,0,0,20250214
5659360,350,1,14,7,1,3,4,2,3,5,6,8,20250214
5660453,670,1,15,18,6,1,5,1,3,1,0,0,20250214
5660545,970,1,15,8,10,2,2,1,5,1,0,0,20250214
5660033,1010,1,15,6,3,9,2,2,8,1,6,5,20250214
5617249,960,1,15,6,1,9,3,3,2,2,7,8,20250214
5658602,880,1,15,12,3,1,3,4,10,2,0,0,20250214
5563189,4650,1,16,13,0,14,5,1,5,2,7,8,20250214
5661114,420,1,15,7,9,0,1,4,2,5,0,0,20250214
5657386,1400,1,15,16,6,5,8,3,3,1,10,5,20250214
5653640,570,1,16,12,9,1,5,1,5,2,3,3,20250214
5658784,370,1,14,7,0,3,1,3,9,3,0,0,20250214
5627145,1060,1,11,9,6,4,2,3,10,2,3,8,20250214
5659916,270,1,14,10,3,6,4,0,3,2,7,6,20250214
5659285,470,1,15,17,1,3,3,5,4,1,0,0,20250214
5660162,280,1,14,13,2,0,2,2,2,8,0,0,20250214
5610146,760,2,16,8,7,7,3,3,9,1,5,7,20250214
5618958,1170,1,14,17,3,1,1,1,10,3,5,6,20250214
5660742,600,1,15,18,7,1,0,2,3,2,0,0,20250214
5658381,830,1,15,13,2,2,1,3,10,3,0,0,20250214
5660919,1140,1,15,20,5,1,1,8,6,3,0,0,20250214
5657042,640,1,14,16,3,2,1,2,8,3,6,6,20250214
5659228,580,1,14,15,1,2,0,7,3,3,7,6,20250214
5660266,870,1,14,14,0,1,10,2,0,1,0,0,20250214
5659535,1090,1,14,20,3,3,6,2,2,7,0,0,20250214
5659192,990,1,14,20,3,1,2,5,4,1,0,0,20250214
5658659,620,1,15,6,4,1,10,1,3,2,0,0,20250214
5660588,650,1,15,18,2,6,2,3,1,2,0,0,20250214
5659800,470,1,15,14,7,2,2,2,7,5,0,0,20250214
5658683,270,1,14,8,1,3,2,8,3,3,0,0,20250214
5660504,900,1,15,15,3,6,1,3,2,10,0,0,20250214
5594473,870,1,16,11,4,2,10,4,2,1,4,4,20250214
5660508,120,1,15,6,6,3,1,3,1,3,0,0,20250214
5660744,60,1,15,7,2,3,4,3,1,1,0,0,20250214
5660580,1010,1,15,11,1,10,2,2,3,3,0,0,20250214
5660535,90,1,14,6,6,3,3,1,1,1,0,0,20250214
5658291,930,1,14,18,2,3,0,9,3,1,0,0,20250214
5660610,750,1,15,6,4,3,10,2,3,3,0,0,20250214
5660165,920,1,14,17,3,3,9,3,3,3,0,0,20250214
5660692,1090,1,15,15,3,10,1,3,3,2,0,0,20250214
5640569,660,1,15,10,0,0,9,3,1,1,6,6,20250214
5657425,1420,1,16,20,3,2,3,6,9,2,5,4,20250214
5658762,270,1,15,13,1,1,5,6,6,1,0,0,20250214
5658302,620,1,15,12,3,2,5,2,9,1,0,0,20250214
5659689,280,1,15,15,1,3,3,1,5,1,0,0,20250214
5642450,990,1,14,8,7,3,3,2,1,9,8,6,20250214
5661013,190,1,15,11,3,1,2,2,7,3,0,0,20250214
5661104,1290,1,15,17,10,3,2,2,2,3,0,0,20250214
5659030,270,1,14,15,1,1,1,3,2,3,0,0,20250214
5658454,290,1,14,14,1,5,7,2,0,3,0,0,20250214
5658343,160,1,15,11,2,3,3,3,6,5,0,0,20250214
5659998,140,1,15,7,3,7,2,4,3,3,0,0,20250214
5660204,330,1,14,10,3,8,2,3,2,3,0,0,20250214
5661020,1340,1,15,16,1,3,10,1,3,9,0,0,20250214
5660645,1190,1,15,16,4,2,1,1,2,7,9,8,20250214
5660561,200,1,15,13,5,3,3,6,3,1,0,0,20250214
5659799,210,1,14,12,2,2,0,7,0,0,0,0,20250214
5660385,340,1,14,10,3,8,3,2,0,3,0,0,20250214
5658401,250,1,15,9,2,2,1,2,8,1,0,0,20250214
5660568,1050,1,15,11,6,2,5,0,3,10,0,0,20250214
5660628,470,1,15,13,5,3,5,3,1,8,0,0,20250214
5659219,850,1,14,18,3,1,3,8,3,2,0,0,20250214
5659139,410,1,14,9,8,3,1,6,6,0,0,0,20250214
5219459,21230,8,16,20,2,18,13,2,1,1,10,7,20250214
4876885,17560,19,13,20,4,3,4,0,4,2,11,12,20250214
5658661,700,1,15,9,3,2,3,10,1,3,0,0,20250214
5657191,920,1,15,6,2,2,6,10,0,2,7,5,20250214
5658274,380,1,15,15,1,3,1,7,3,0,0,0,20250214
